product_name,category,gender,gear,description,price,file_path
Kia_Forte_2011,Hatchback,man,automatic,"Kia Forte 2011 charakteryzuje się dynamiczny design, idealny na miasto, komfortowa jazda.",1000,cars_split\Kia_Forte_2011
Kia_Forte_2011,Crossover,man,manual,"Kia Forte 2011 charakteryzuje się niska cena eksploatacji, komfortowa jazda, rodzinny samochód.",1497,cars_split\Kia_Forte_2011
Kia_K900_2015,Coupe,man,manual,"Kia K900 2015 charakteryzuje się przestronne wnętrze, komfortowa jazda, niska cena eksploatacji.",2843,cars_split\Kia_K900_2015
Kia_K900_2015,Sedan,woman,manual,"Kia K900 2015 charakteryzuje się dynamiczny design, przestronne wnętrze, idealny na miasto.",2508,cars_split\Kia_K900_2015
Kia_K900_2015,SUV,man,manual,"Kia K900 2015 charakteryzuje się dobry stan, przestronne wnętrze, niska cena eksploatacji.",3442,cars_split\Kia_K900_2015
Kia_K900_2015,Coupe,man,automatic,"Kia K900 2015 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, dynamiczny design.",3681,cars_split\Kia_K900_2015
Kia_K900_2015,Convertible,woman,manual,"Kia K900 2015 charakteryzuje się dobry stan, rodzinny samochód, przestronne wnętrze.",2912,cars_split\Kia_K900_2015
Kia_K900_2015,Sedan,woman,manual,"Kia K900 2015 charakteryzuje się dynamiczny design, ekonomiczne spalanie, rodzinny samochód.",3170,cars_split\Kia_K900_2015
Kia_K900_2015,Sedan,woman,automatic,"Kia K900 2015 charakteryzuje się przestronne wnętrze, dynamiczny design, niska cena eksploatacji.",3817,cars_split\Kia_K900_2015
Kia_K900_2015,Crossover,man,manual,"Kia K900 2015 charakteryzuje się przestronne wnętrze, dobry stan, komfortowa jazda.",2004,cars_split\Kia_K900_2015
Kia_K900_2015,Sedan,woman,automatic,"Kia K900 2015 charakteryzuje się idealny na miasto, komfortowa jazda, ekonomiczne spalanie.",3609,cars_split\Kia_K900_2015
Kia_K900_2015,Hatchback,man,automatic,"Kia K900 2015 charakteryzuje się rodzinny samochód, komfortowa jazda, idealny na miasto.",2385,cars_split\Kia_K900_2015
Kia_Niro_2017,Convertible,woman,automatic,"Kia Niro 2017 charakteryzuje się niska cena eksploatacji, komfortowa jazda, idealny na miasto.",3927,cars_split\Kia_Niro_2017
Kia_Niro_2017,Hatchback,woman,automatic,"Kia Niro 2017 charakteryzuje się niska cena eksploatacji, komfortowa jazda, rodzinny samochód.",4716,cars_split\Kia_Niro_2017
Kia_Niro_2017,Hatchback,man,manual,"Kia Niro 2017 charakteryzuje się idealny na miasto, rodzinny samochód, niska cena eksploatacji.",3902,cars_split\Kia_Niro_2017
Kia_Niro_2017,Convertible,woman,automatic,"Kia Niro 2017 charakteryzuje się niska cena eksploatacji, komfortowa jazda, ekonomiczne spalanie.",4297,cars_split\Kia_Niro_2017
Kia_Niro_2017,Convertible,woman,automatic,"Kia Niro 2017 charakteryzuje się idealny na miasto, przestronne wnętrze, dobry stan.",3460,cars_split\Kia_Niro_2017
Kia_Niro_2017,SUV,man,automatic,"Kia Niro 2017 charakteryzuje się przestronne wnętrze, dobry stan, dynamiczny design.",3640,cars_split\Kia_Niro_2017
Kia_Niro_2017,SUV,woman,automatic,"Kia Niro 2017 charakteryzuje się dynamiczny design, komfortowa jazda, ekonomiczne spalanie.",4681,cars_split\Kia_Niro_2017
Kia_Niro_2017,Wagon,man,manual,"Kia Niro 2017 charakteryzuje się ekonomiczne spalanie, dobry stan, niska cena eksploatacji.",3946,cars_split\Kia_Niro_2017
Kia_Niro_2017,Coupe,man,manual,"Kia Niro 2017 charakteryzuje się niska cena eksploatacji, dobry stan, przestronne wnętrze.",4474,cars_split\Kia_Niro_2017
Kia_Niro_2017,SUV,man,manual,"Kia Niro 2017 charakteryzuje się dobry stan, przestronne wnętrze, ekonomiczne spalanie.",3612,cars_split\Kia_Niro_2017
Kia_Optima_2011,Sedan,woman,manual,"Kia Optima 2011 charakteryzuje się ekonomiczne spalanie, idealny na miasto, dynamiczny design.",1068,cars_split\Kia_Optima_2011
Kia_Optima_2011,Crossover,man,manual,"Kia Optima 2011 charakteryzuje się komfortowa jazda, niska cena eksploatacji, dobry stan.",1082,cars_split\Kia_Optima_2011
Kia_Optima_2011,Wagon,woman,manual,"Kia Optima 2011 charakteryzuje się komfortowa jazda, dobry stan, dynamiczny design.",1000,cars_split\Kia_Optima_2011
Kia_Optima_2011,Coupe,woman,automatic,"Kia Optima 2011 charakteryzuje się komfortowa jazda, dynamiczny design, idealny na miasto.",1322,cars_split\Kia_Optima_2011
Kia_Optima_2011,Coupe,woman,automatic,"Kia Optima 2011 charakteryzuje się komfortowa jazda, rodzinny samochód, idealny na miasto.",1000,cars_split\Kia_Optima_2011
Kia_Optima_2011,SUV,man,manual,"Kia Optima 2011 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, idealny na miasto.",1067,cars_split\Kia_Optima_2011
Kia_Optima_2011,SUV,man,manual,"Kia Optima 2011 charakteryzuje się niska cena eksploatacji, komfortowa jazda, przestronne wnętrze.",1000,cars_split\Kia_Optima_2011
Kia_Optima_2011,Sedan,man,automatic,"Kia Optima 2011 charakteryzuje się dobry stan, przestronne wnętrze, dynamiczny design.",1000,cars_split\Kia_Optima_2011
Kia_Optima_2011,Wagon,woman,manual,"Kia Optima 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, przestronne wnętrze.",1044,cars_split\Kia_Optima_2011
Kia_Optima_2011,Coupe,man,automatic,"Kia Optima 2011 charakteryzuje się dynamiczny design, idealny na miasto, przestronne wnętrze.",1325,cars_split\Kia_Optima_2011
Kia_Rio_2011,Wagon,man,automatic,"Kia Rio 2011 charakteryzuje się dobry stan, komfortowa jazda, idealny na miasto.",1043,cars_split\Kia_Rio_2011
Kia_Rio_2011,Coupe,man,automatic,"Kia Rio 2011 charakteryzuje się dobry stan, ekonomiczne spalanie, niska cena eksploatacji.",1000,cars_split\Kia_Rio_2011
Kia_Rio_2011,Hatchback,woman,automatic,"Kia Rio 2011 charakteryzuje się dobry stan, rodzinny samochód, niska cena eksploatacji.",1663,cars_split\Kia_Rio_2011
Kia_Rio_2011,Hatchback,woman,automatic,"Kia Rio 2011 charakteryzuje się dobry stan, idealny na miasto, dynamiczny design.",1000,cars_split\Kia_Rio_2011
Kia_Rio_2011,Sedan,man,manual,"Kia Rio 2011 charakteryzuje się dobry stan, komfortowa jazda, ekonomiczne spalanie.",1670,cars_split\Kia_Rio_2011
Kia_Rio_2011,Crossover,woman,manual,"Kia Rio 2011 charakteryzuje się dobry stan, dynamiczny design, przestronne wnętrze.",1952,cars_split\Kia_Rio_2011
Kia_Rio_2011,Wagon,woman,automatic,"Kia Rio 2011 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, idealny na miasto.",1000,cars_split\Kia_Rio_2011
Kia_Rio_2011,Convertible,man,manual,"Kia Rio 2011 charakteryzuje się komfortowa jazda, dobry stan, idealny na miasto.",1000,cars_split\Kia_Rio_2011
Kia_Rio_2011,Crossover,man,manual,"Kia Rio 2011 charakteryzuje się dobry stan, rodzinny samochód, niska cena eksploatacji.",1460,cars_split\Kia_Rio_2011
Kia_Rio_2011,SUV,woman,automatic,"Kia Rio 2011 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, dobry stan.",1000,cars_split\Kia_Rio_2011
Kia_Sedona_2010,SUV,man,automatic,"Kia Sedona 2010 charakteryzuje się rodzinny samochód, przestronne wnętrze, niska cena eksploatacji.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Crossover,man,manual,"Kia Sedona 2010 charakteryzuje się rodzinny samochód, komfortowa jazda, dynamiczny design.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Crossover,woman,manual,"Kia Sedona 2010 charakteryzuje się ekonomiczne spalanie, dynamiczny design, dobry stan.",1174,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Convertible,man,automatic,"Kia Sedona 2010 charakteryzuje się dobry stan, komfortowa jazda, rodzinny samochód.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Crossover,woman,automatic,"Kia Sedona 2010 charakteryzuje się komfortowa jazda, dynamiczny design, rodzinny samochód.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Hatchback,man,automatic,"Kia Sedona 2010 charakteryzuje się komfortowa jazda, dynamiczny design, niska cena eksploatacji.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Wagon,woman,automatic,"Kia Sedona 2010 charakteryzuje się komfortowa jazda, dobry stan, niska cena eksploatacji.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Wagon,woman,manual,"Kia Sedona 2010 charakteryzuje się komfortowa jazda, dynamiczny design, dobry stan.",1000,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,Coupe,woman,automatic,"Kia Sedona 2010 charakteryzuje się rodzinny samochód, niska cena eksploatacji, ekonomiczne spalanie.",1088,cars_split\Kia_Sedona_2010
Kia_Sedona_2010,SUV,man,automatic,"Kia Sedona 2010 charakteryzuje się rodzinny samochód, komfortowa jazda, idealny na miasto.",1000,cars_split\Kia_Sedona_2010
Kia_Sorento_2011,Hatchback,man,manual,"Kia Sorento 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, komfortowa jazda.",1542,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Wagon,woman,automatic,"Kia Sorento 2011 charakteryzuje się ekonomiczne spalanie, rodzinny samochód, niska cena eksploatacji.",1000,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Wagon,woman,manual,"Kia Sorento 2011 charakteryzuje się komfortowa jazda, dobry stan, przestronne wnętrze.",1000,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Convertible,man,automatic,"Kia Sorento 2011 charakteryzuje się komfortowa jazda, idealny na miasto, przestronne wnętrze.",1465,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,SUV,woman,manual,"Kia Sorento 2011 charakteryzuje się niska cena eksploatacji, dobry stan, przestronne wnętrze.",1332,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,SUV,woman,automatic,"Kia Sorento 2011 charakteryzuje się niska cena eksploatacji, ekonomiczne spalanie, komfortowa jazda.",1123,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Coupe,woman,manual,"Kia Sorento 2011 charakteryzuje się idealny na miasto, ekonomiczne spalanie, rodzinny samochód.",1000,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,SUV,man,automatic,"Kia Sorento 2011 charakteryzuje się dobry stan, idealny na miasto, komfortowa jazda.",1739,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Sedan,man,manual,"Kia Sorento 2011 charakteryzuje się rodzinny samochód, dynamiczny design, przestronne wnętrze.",1000,cars_split\Kia_Sorento_2011
Kia_Sorento_2011,Wagon,man,automatic,"Kia Sorento 2011 charakteryzuje się dobry stan, ekonomiczne spalanie, niska cena eksploatacji.",1056,cars_split\Kia_Sorento_2011
Kia_Soul_2011,Hatchback,woman,manual,"Kia Soul 2011 charakteryzuje się dobry stan, przestronne wnętrze, komfortowa jazda.",1669,cars_split\Kia_Soul_2011
Kia_Soul_2011,Coupe,man,automatic,"Kia Soul 2011 charakteryzuje się niska cena eksploatacji, komfortowa jazda, przestronne wnętrze.",1488,cars_split\Kia_Soul_2011
Kia_Soul_2011,Convertible,woman,manual,"Kia Soul 2011 charakteryzuje się idealny na miasto, rodzinny samochód, komfortowa jazda.",1918,cars_split\Kia_Soul_2011
Kia_Soul_2011,Convertible,man,manual,"Kia Soul 2011 charakteryzuje się komfortowa jazda, rodzinny samochód, dobry stan.",1000,cars_split\Kia_Soul_2011
Kia_Soul_2011,Sedan,woman,automatic,"Kia Soul 2011 charakteryzuje się dobry stan, idealny na miasto, dynamiczny design.",1000,cars_split\Kia_Soul_2011
Kia_Soul_2011,Coupe,man,automatic,"Kia Soul 2011 charakteryzuje się przestronne wnętrze, niska cena eksploatacji, dynamiczny design.",1228,cars_split\Kia_Soul_2011
Kia_Soul_2011,Convertible,man,manual,"Kia Soul 2011 charakteryzuje się dobry stan, komfortowa jazda, rodzinny samochód.",1144,cars_split\Kia_Soul_2011
Kia_Soul_2011,Crossover,woman,manual,"Kia Soul 2011 charakteryzuje się niska cena eksploatacji, dobry stan, dynamiczny design.",1986,cars_split\Kia_Soul_2011
Kia_Soul_2011,Sedan,woman,manual,"Kia Soul 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, ekonomiczne spalanie.",1000,cars_split\Kia_Soul_2011
Kia_Soul_2011,Crossover,man,automatic,"Kia Soul 2011 charakteryzuje się komfortowa jazda, rodzinny samochód, dynamiczny design.",1146,cars_split\Kia_Soul_2011
Kia_Soul_EV_2015,Hatchback,man,automatic,"Kia Soul_EV 2015 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, rodzinny samochód.",3487,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,SUV,man,manual,"Kia Soul_EV 2015 charakteryzuje się niska cena eksploatacji, ekonomiczne spalanie, dynamiczny design.",3268,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,SUV,woman,manual,"Kia Soul_EV 2015 charakteryzuje się rodzinny samochód, dynamiczny design, ekonomiczne spalanie.",2610,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Sedan,man,automatic,"Kia Soul_EV 2015 charakteryzuje się dobry stan, komfortowa jazda, dynamiczny design.",3389,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Crossover,woman,manual,"Kia Soul_EV 2015 charakteryzuje się niska cena eksploatacji, dynamiczny design, ekonomiczne spalanie.",2131,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Convertible,woman,automatic,"Kia Soul_EV 2015 charakteryzuje się ekonomiczne spalanie, dynamiczny design, komfortowa jazda.",3350,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Crossover,woman,automatic,"Kia Soul_EV 2015 charakteryzuje się dynamiczny design, ekonomiczne spalanie, komfortowa jazda.",2881,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Sedan,man,automatic,"Kia Soul_EV 2015 charakteryzuje się dynamiczny design, dobry stan, rodzinny samochód.",3134,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Hatchback,man,manual,"Kia Soul_EV 2015 charakteryzuje się niska cena eksploatacji, dynamiczny design, rodzinny samochód.",3027,cars_split\Kia_Soul_EV_2015
Kia_Soul_EV_2015,Convertible,woman,automatic,"Kia Soul_EV 2015 charakteryzuje się komfortowa jazda, ekonomiczne spalanie, dynamiczny design.",3115,cars_split\Kia_Soul_EV_2015
Kia_Sportage_2011,SUV,man,automatic,"Kia Sportage 2011 charakteryzuje się niska cena eksploatacji, dynamiczny design, komfortowa jazda.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Wagon,man,manual,"Kia Sportage 2011 charakteryzuje się idealny na miasto, dynamiczny design, rodzinny samochód.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Wagon,woman,manual,"Kia Sportage 2011 charakteryzuje się rodzinny samochód, niska cena eksploatacji, idealny na miasto.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Coupe,man,automatic,"Kia Sportage 2011 charakteryzuje się idealny na miasto, ekonomiczne spalanie, niska cena eksploatacji.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Crossover,woman,automatic,"Kia Sportage 2011 charakteryzuje się przestronne wnętrze, ekonomiczne spalanie, dynamiczny design.",1925,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Hatchback,woman,manual,"Kia Sportage 2011 charakteryzuje się ekonomiczne spalanie, dobry stan, idealny na miasto.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Hatchback,man,manual,"Kia Sportage 2011 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, komfortowa jazda.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Wagon,woman,automatic,"Kia Sportage 2011 charakteryzuje się rodzinny samochód, komfortowa jazda, dobry stan.",1549,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Hatchback,woman,manual,"Kia Sportage 2011 charakteryzuje się przestronne wnętrze, rodzinny samochód, idealny na miasto.",1000,cars_split\Kia_Sportage_2011
Kia_Sportage_2011,Convertible,man,automatic,"Kia Sportage 2011 charakteryzuje się rodzinny samochód, dobry stan, idealny na miasto.",1000,cars_split\Kia_Sportage_2011
Kia_Stinger_2019,Coupe,man,manual,"Kia Stinger 2019 charakteryzuje się dynamiczny design, komfortowa jazda, przestronne wnętrze.",4038,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Wagon,woman,manual,"Kia Stinger 2019 charakteryzuje się idealny na miasto, komfortowa jazda, rodzinny samochód.",5077,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Hatchback,woman,automatic,"Kia Stinger 2019 charakteryzuje się komfortowa jazda, idealny na miasto, niska cena eksploatacji.",4025,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,SUV,woman,manual,"Kia Stinger 2019 charakteryzuje się idealny na miasto, przestronne wnętrze, niska cena eksploatacji.",5200,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Wagon,man,automatic,"Kia Stinger 2019 charakteryzuje się dynamiczny design, komfortowa jazda, rodzinny samochód.",4421,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Convertible,woman,automatic,"Kia Stinger 2019 charakteryzuje się dynamiczny design, przestronne wnętrze, niska cena eksploatacji.",5070,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Crossover,woman,automatic,"Kia Stinger 2019 charakteryzuje się przestronne wnętrze, dynamiczny design, ekonomiczne spalanie.",5188,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Crossover,man,automatic,"Kia Stinger 2019 charakteryzuje się idealny na miasto, przestronne wnętrze, dynamiczny design.",5668,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Sedan,man,automatic,"Kia Stinger 2019 charakteryzuje się niska cena eksploatacji, przestronne wnętrze, idealny na miasto.",5620,cars_split\Kia_Stinger_2019
Kia_Stinger_2019,Coupe,man,manual,"Kia Stinger 2019 charakteryzuje się dobry stan, ekonomiczne spalanie, komfortowa jazda.",4212,cars_split\Kia_Stinger_2019
Kia_Telluride_2020,Convertible,woman,manual,"Kia Telluride 2020 charakteryzuje się komfortowa jazda, dobry stan, dynamiczny design.",4591,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Crossover,man,manual,"Kia Telluride 2020 charakteryzuje się przestronne wnętrze, niska cena eksploatacji, komfortowa jazda.",5516,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Convertible,woman,manual,"Kia Telluride 2020 charakteryzuje się niska cena eksploatacji, ekonomiczne spalanie, rodzinny samochód.",5187,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Crossover,man,manual,"Kia Telluride 2020 charakteryzuje się dynamiczny design, dobry stan, niska cena eksploatacji.",5265,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Wagon,man,automatic,"Kia Telluride 2020 charakteryzuje się niska cena eksploatacji, rodzinny samochód, dobry stan.",5692,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Wagon,woman,manual,"Kia Telluride 2020 charakteryzuje się rodzinny samochód, dynamiczny design, dobry stan.",4843,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Sedan,woman,manual,"Kia Telluride 2020 charakteryzuje się dynamiczny design, niska cena eksploatacji, ekonomiczne spalanie.",6179,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,SUV,man,manual,"Kia Telluride 2020 charakteryzuje się rodzinny samochód, niska cena eksploatacji, ekonomiczne spalanie.",4694,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Wagon,woman,automatic,"Kia Telluride 2020 charakteryzuje się rodzinny samochód, komfortowa jazda, idealny na miasto.",5152,cars_split\Kia_Telluride_2020
Kia_Telluride_2020,Sedan,man,automatic,"Kia Telluride 2020 charakteryzuje się komfortowa jazda, przestronne wnętrze, ekonomiczne spalanie.",6194,cars_split\Kia_Telluride_2020
Lamborghini_Aventador_2013,Sedan,woman,manual,"Lamborghini Aventador 2013 charakteryzuje się komfortowa jazda, dynamiczny design, niska cena eksploatacji.",2459,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Crossover,woman,automatic,"Lamborghini Aventador 2013 charakteryzuje się dobry stan, dynamiczny design, niska cena eksploatacji.",2871,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Sedan,woman,manual,"Lamborghini Aventador 2013 charakteryzuje się dobry stan, niska cena eksploatacji, komfortowa jazda.",2356,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,SUV,woman,automatic,"Lamborghini Aventador 2013 charakteryzuje się niska cena eksploatacji, ekonomiczne spalanie, komfortowa jazda.",1393,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Wagon,man,manual,"Lamborghini Aventador 2013 charakteryzuje się komfortowa jazda, niska cena eksploatacji, idealny na miasto.",1442,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Sedan,woman,manual,"Lamborghini Aventador 2013 charakteryzuje się dobry stan, przestronne wnętrze, dynamiczny design.",2483,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Crossover,man,automatic,"Lamborghini Aventador 2013 charakteryzuje się komfortowa jazda, dobry stan, przestronne wnętrze.",2336,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Crossover,man,manual,"Lamborghini Aventador 2013 charakteryzuje się rodzinny samochód, niska cena eksploatacji, ekonomiczne spalanie.",2864,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Coupe,man,automatic,"Lamborghini Aventador 2013 charakteryzuje się dobry stan, rodzinny samochód, idealny na miasto.",2391,cars_split\Lamborghini_Aventador_2013
Lamborghini_Aventador_2013,Crossover,man,manual,"Lamborghini Aventador 2013 charakteryzuje się komfortowa jazda, przestronne wnętrze, rodzinny samochód.",1808,cars_split\Lamborghini_Aventador_2013
Land_Rover_Defender_2020,Crossover,woman,manual,"Land Rover_Defender 2020 charakteryzuje się rodzinny samochód, ekonomiczne spalanie, przestronne wnętrze.",6094,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,SUV,man,automatic,"Land Rover_Defender 2020 charakteryzuje się idealny na miasto, dobry stan, komfortowa jazda.",4508,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Hatchback,woman,manual,"Land Rover_Defender 2020 charakteryzuje się niska cena eksploatacji, dobry stan, ekonomiczne spalanie.",6066,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Wagon,man,manual,"Land Rover_Defender 2020 charakteryzuje się rodzinny samochód, ekonomiczne spalanie, komfortowa jazda.",5419,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Convertible,man,manual,"Land Rover_Defender 2020 charakteryzuje się komfortowa jazda, dobry stan, niska cena eksploatacji.",6343,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Sedan,man,automatic,"Land Rover_Defender 2020 charakteryzuje się komfortowa jazda, ekonomiczne spalanie, niska cena eksploatacji.",5552,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Coupe,woman,automatic,"Land Rover_Defender 2020 charakteryzuje się idealny na miasto, przestronne wnętrze, niska cena eksploatacji.",4920,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,SUV,man,automatic,"Land Rover_Defender 2020 charakteryzuje się rodzinny samochód, dobry stan, niska cena eksploatacji.",5813,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,SUV,woman,automatic,"Land Rover_Defender 2020 charakteryzuje się dobry stan, ekonomiczne spalanie, dynamiczny design.",5520,cars_split\Land_Rover_Defender_2020
Land_Rover_Defender_2020,Hatchback,woman,automatic,"Land Rover_Defender 2020 charakteryzuje się dynamiczny design, idealny na miasto, komfortowa jazda.",5731,cars_split\Land_Rover_Defender_2020
Lexus_ES_2011,Crossover,man,manual,"Lexus ES 2011 charakteryzuje się ekonomiczne spalanie, komfortowa jazda, rodzinny samochód.",1730,cars_split\Lexus_ES_2011
Lexus_ES_2011,Crossover,woman,automatic,"Lexus ES 2011 charakteryzuje się rodzinny samochód, niska cena eksploatacji, przestronne wnętrze.",1000,cars_split\Lexus_ES_2011
Lexus_ES_2011,Convertible,woman,automatic,"Lexus ES 2011 charakteryzuje się rodzinny samochód, ekonomiczne spalanie, dobry stan.",1000,cars_split\Lexus_ES_2011
Lexus_ES_2011,Sedan,woman,manual,"Lexus ES 2011 charakteryzuje się dobry stan, przestronne wnętrze, idealny na miasto.",1000,cars_split\Lexus_ES_2011
Lexus_ES_2011,Convertible,man,automatic,"Lexus ES 2011 charakteryzuje się dynamiczny design, dobry stan, niska cena eksploatacji.",1000,cars_split\Lexus_ES_2011
Lexus_ES_2011,Crossover,woman,manual,"Lexus ES 2011 charakteryzuje się ekonomiczne spalanie, niska cena eksploatacji, rodzinny samochód.",1000,cars_split\Lexus_ES_2011
Lexus_ES_2011,Coupe,man,automatic,"Lexus ES 2011 charakteryzuje się idealny na miasto, niska cena eksploatacji, dynamiczny design.",1190,cars_split\Lexus_ES_2011
Lexus_ES_2011,Crossover,man,manual,"Lexus ES 2011 charakteryzuje się komfortowa jazda, przestronne wnętrze, idealny na miasto.",1759,cars_split\Lexus_ES_2011
Lexus_ES_2011,Wagon,man,manual,"Lexus ES 2011 charakteryzuje się komfortowa jazda, rodzinny samochód, idealny na miasto.",1442,cars_split\Lexus_ES_2011
Lexus_ES_2011,Crossover,woman,automatic,"Lexus ES 2011 charakteryzuje się niska cena eksploatacji, idealny na miasto, dobry stan.",1875,cars_split\Lexus_ES_2011
Lexus_GS_2010,Sedan,woman,automatic,"Lexus GS 2010 charakteryzuje się komfortowa jazda, przestronne wnętrze, rodzinny samochód.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,Hatchback,woman,manual,"Lexus GS 2010 charakteryzuje się dobry stan, komfortowa jazda, niska cena eksploatacji.",1040,cars_split\Lexus_GS_2010
Lexus_GS_2010,Hatchback,man,manual,"Lexus GS 2010 charakteryzuje się rodzinny samochód, idealny na miasto, komfortowa jazda.",1244,cars_split\Lexus_GS_2010
Lexus_GS_2010,Sedan,man,manual,"Lexus GS 2010 charakteryzuje się niska cena eksploatacji, dobry stan, ekonomiczne spalanie.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,Sedan,man,automatic,"Lexus GS 2010 charakteryzuje się dynamiczny design, ekonomiczne spalanie, przestronne wnętrze.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,Crossover,man,automatic,"Lexus GS 2010 charakteryzuje się dobry stan, przestronne wnętrze, ekonomiczne spalanie.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,Sedan,man,automatic,"Lexus GS 2010 charakteryzuje się ekonomiczne spalanie, dynamiczny design, idealny na miasto.",1030,cars_split\Lexus_GS_2010
Lexus_GS_2010,Coupe,woman,automatic,"Lexus GS 2010 charakteryzuje się dynamiczny design, dobry stan, przestronne wnętrze.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,Hatchback,woman,automatic,"Lexus GS 2010 charakteryzuje się dobry stan, rodzinny samochód, ekonomiczne spalanie.",1000,cars_split\Lexus_GS_2010
Lexus_GS_2010,SUV,woman,automatic,"Lexus GS 2010 charakteryzuje się rodzinny samochód, idealny na miasto, dynamiczny design.",1000,cars_split\Lexus_GS_2010
Lexus_GX_2011,Sedan,man,automatic,"Lexus GX 2011 charakteryzuje się przestronne wnętrze, rodzinny samochód, ekonomiczne spalanie.",1000,cars_split\Lexus_GX_2011
